invoice_id,Customer_Name,industry,country,company_size,customer_type,contract_type,amount,days_to_due,days_late,past_due_ratio,profit_margin_trend,cash_flow_status,recent_loan_applications,credit_hold_history,industry_payment_benchmark,economic_health_index,late_payment
9743,FlowNet Systems,Construction,FR,Medium,Returning,Recurring,4057.03,45,55,0.47,Stable,Negative,0,TRUE,0.81,0.53,1
9744,EcoEnergy Solutions,Construction,US,Small,New,One-time,6596.87,15,43,0.87,Declining,Positive,1,FALSE,0.81,-0.76,1
9745,PeakFinance,Finance,PK,Medium,Returning,Recurring,2628.2,60,35,0.69,Stable,Positive,1,TRUE,0.67,0.5,1
9746,AutoZone Motors,Construction,UK,Medium,Returning,Project-based,2715.71,45,66,0.64,Declining,Negative,5,FALSE,0.44,-0.4,1
9747,PureBuild Construction,Construction,DE,Small,Returning,One-time,7920.04,30,24,0.95,Improving,Positive,0,TRUE,0.41,-0.94,0
9748,CloudLink,Manufacturing,US,Small,New,One-time,5774.83,30,51,0.37,Improving,Positive,4,TRUE,0.33,-0.93,1
9749,PureBuild Construction,Construction,DE,Large,Returning,One-time,875.98,45,36,0.82,Stable,Negative,4,FALSE,0.47,-0.64,1
9750,CloudNova,IT Services,UK,Large,New,One-time,3949.28,60,57,0.32,Stable,Positive,3,TRUE,0.62,0.21,1
9751,NovaCom IT,Retail,US,Small,Returning,Recurring,6903.17,60,43,0.76,Stable,Negative,0,FALSE,0.78,-0.31,1
9752,TransWorld Freight,Finance,IN,Large,New,Recurring,8330.21,45,73,0.5,Stable,Negative,2,TRUE,0.32,0.38,1
9753,TechNova Ltd,Healthcare,IN,Large,New,One-time,6296.4,30,47,0.27,Improving,Negative,4,FALSE,0.38,0.84,1
9754,SkyLogistics,Finance,FR,Large,New,Project-based,2538.81,60,29,0.53,Stable,Positive,3,FALSE,0.39,0,0
9755,BlueStone Retail,Education,FR,Small,Returning,Recurring,9937.67,30,7,0.07,Declining,Positive,0,TRUE,0.42,-0.66,0
9756,PeakWorks Engineering,Construction,IN,Small,New,One-time,8593.32,60,34,0.1,Stable,Negative,0,FALSE,0.32,-0.57,1
9757,MediServe Diagnostics,IT Services,PK,Medium,New,One-time,6016.7,15,50,0.2,Declining,Positive,3,FALSE,0.86,-0.93,1
9758,TechNova Ltd,Manufacturing,IE,Small,Returning,Project-based,427.59,30,25,0.97,Stable,Positive,2,FALSE,0.74,-0.43,0
9759,HealthPlus Pharma,Healthcare,FR,Medium,Returning,One-time,6414.29,15,42,0.07,Stable,Positive,3,TRUE,0.32,-0.08,1
9760,FinEdge Corp,Manufacturing,PK,Small,Returning,Project-based,7111.76,30,37,0.37,Stable,Positive,2,FALSE,0.68,-0.39,1
9761,ClearTech Digital,Manufacturing,IN,Small,New,One-time,6051.29,30,49,0.03,Declining,Negative,0,TRUE,0.55,0.3,1
9762,BlueSky Airlines,Education,PK,Large,New,Project-based,9879.45,60,39,0.57,Improving,Negative,5,TRUE,0.76,-0.92,1
9763,PeakWorks Engineering,Finance,IE,Large,New,Project-based,3692.25,45,19,0.64,Stable,Positive,1,FALSE,0.69,0.77,0
9764,NanoCom Systems,Retail,IE,Large,New,Project-based,5313.73,45,73,0.85,Declining,Negative,0,FALSE,0.57,-0.7,1
9765,SoftCore IT,Education,FR,Large,Returning,One-time,4536.55,15,78,0.88,Declining,Negative,5,TRUE,0.89,-0.62,1
9766,MobiLink,IT Services,US,Large,Returning,Project-based,7790.87,30,38,0.29,Stable,Positive,3,FALSE,0.69,0.84,1
9767,IronClad Metals,Manufacturing,IN,Small,New,One-time,1814.02,15,35,0.15,Declining,Negative,1,FALSE,0.35,0.96,1
9768,SteelForge Manufacturing,Manufacturing,PK,Large,New,One-time,5864.1,45,21,0.5,Improving,Positive,5,TRUE,0.39,-0.83,0
9769,Cloudify Solutions,Finance,DE,Large,Returning,One-time,428.23,30,47,0.91,Stable,Negative,0,FALSE,0.74,0.26,1
9770,GlobalData Systems,Education,DE,Large,New,Project-based,7488.39,60,40,0.37,Stable,Negative,2,TRUE,0.7,-0.27,1
9771,AutoWorld Services,IT Services,US,Small,New,Recurring,7463.66,30,6,0.02,Stable,Positive,1,TRUE,0.78,-0.19,0
9772,GlobalData Systems,Education,UK,Medium,Returning,Project-based,4819.16,60,34,0.44,Declining,Negative,1,TRUE,0.64,-0.2,1
9773,FreshMart Foods,Healthcare,DE,Large,New,One-time,6123.12,45,60,0.94,Improving,Negative,4,TRUE,0.65,-0.6,1
9774,AgriSolutions,Education,US,Small,Returning,Project-based,3647.05,15,78,0.78,Declining,Negative,3,TRUE,0.38,0.39,1
9775,NovaFoods,Manufacturing,FR,Large,Returning,Recurring,2978.58,45,46,0.92,Stable,Positive,3,FALSE,0.36,-0.71,1
9776,EasyLife Services,Manufacturing,DE,Medium,New,Project-based,986.84,15,29,0.11,Stable,Negative,1,TRUE,0.7,0.84,0
9777,AeroSpace Industries,Construction,PK,Small,Returning,Recurring,1080.1,60,42,0.7,Stable,Negative,1,TRUE,0.56,-0.53,1
9778,FreshMart Foods,Construction,UK,Large,Returning,Recurring,5504.41,30,55,0.01,Improving,Negative,2,TRUE,0.61,-0.61,1
9779,Zenith Logistics,Retail,US,Small,Returning,One-time,7326.66,45,41,0.49,Declining,Positive,0,FALSE,0.61,-0.23,1
9780,EasyLife Services,Retail,IE,Medium,New,Project-based,1289.49,15,60,0.62,Improving,Negative,4,TRUE,0.55,0.41,1
9781,NextLevel Consulting,Retail,FR,Large,New,Project-based,4064.04,30,57,0.18,Improving,Negative,2,TRUE,0.58,0.96,1
9782,BioPure Chemicals,Finance,FR,Small,Returning,Project-based,6149.42,60,31,0.14,Improving,Positive,1,FALSE,0.63,0.98,1
9783,QuickServe Delivery,Retail,FR,Medium,New,Recurring,2334.59,45,50,0.46,Declining,Positive,2,TRUE,0.76,-0.65,1
9784,ClearTech Digital,Construction,FR,Small,Returning,Recurring,6635.38,30,42,0.17,Declining,Positive,1,FALSE,0.83,-0.9,1
9785,UrbanGrid Builders,Education,IE,Medium,New,Recurring,8539.09,45,33,0.01,Improving,Positive,5,FALSE,0.77,0.81,1
9786,BlueStone Retail,Construction,PK,Large,Returning,One-time,3962.51,45,48,0.62,Stable,Negative,2,TRUE,0.88,0,1
9787,DataSphere,Education,IE,Medium,New,One-time,9799.37,60,37,0.6,Declining,Positive,0,TRUE,0.83,0.53,1
9788,PureBuild Construction,Manufacturing,UK,Medium,New,Project-based,5438.28,45,18,0.37,Improving,Negative,2,FALSE,0.61,-0.92,0
9789,OmniCare Health,Finance,UK,Large,New,Project-based,4993.01,60,45,0.96,Stable,Negative,4,TRUE,0.48,-0.76,1
9790,SkyWare Systems,Retail,PK,Medium,New,Recurring,9000.88,30,36,0.94,Stable,Negative,3,FALSE,0.56,0.66,1
9791,PeakWorks Engineering,Manufacturing,IN,Small,New,Project-based,3834.41,60,34,0.52,Improving,Positive,1,TRUE,0.77,0.08,1
9792,PrimeEdge Investments,Finance,IE,Medium,Returning,One-time,2018.21,60,4,0.09,Stable,Positive,3,FALSE,0.51,-0.74,0
9793,DataBridge Analytics,Retail,UK,Medium,New,Project-based,506.21,45,24,0.18,Improving,Negative,5,FALSE,0.43,0.56,0
9794,MegaLogistics,Manufacturing,DE,Medium,Returning,Project-based,9005.46,60,39,0.55,Declining,Positive,5,TRUE,0.63,-0.44,1
9795,AgroFresh Farms,Education,DE,Small,Returning,One-time,608.75,30,30,0.33,Stable,Positive,3,FALSE,0.55,-0.02,0
9796,BlueWave Analytics,Manufacturing,PK,Small,Returning,One-time,579.69,60,50,0.78,Improving,Negative,0,FALSE,0.47,0.57,1
9797,VentureX Holdings,Education,PK,Large,Returning,Project-based,7163.59,45,30,0.39,Improving,Positive,4,TRUE,0.67,0.98,0
9798,SoftCore IT,IT Services,DE,Medium,Returning,Project-based,9935.25,15,34,0.8,Stable,Positive,4,FALSE,0.73,-0.54,1
9799,SmartBank,Education,IN,Large,New,Recurring,578.78,15,26,0.19,Stable,Negative,4,FALSE,0.69,0.63,0
9800,PayPro Financials,Retail,PK,Small,New,Recurring,9875.33,30,29,0.33,Stable,Positive,5,TRUE,0.76,-0.03,0
9801,EduSmart Solutions,Education,PK,Small,New,Project-based,561.19,45,72,0.77,Declining,Negative,1,TRUE,0.75,1,1
9802,UrbanMove Transport,Healthcare,IN,Medium,New,One-time,2445.6,60,41,0.64,Improving,Negative,5,TRUE,0.64,-0.53,1
9803,BlueWave Analytics,Finance,IN,Medium,Returning,One-time,6312.72,60,53,0.62,Stable,Negative,0,TRUE,0.84,-0.06,1
9804,AlphaWare Systems,IT Services,IE,Small,Returning,One-time,3510.14,15,50,0.76,Stable,Negative,5,TRUE,0.87,-0.79,1
9805,GlobalData Systems,Manufacturing,PK,Medium,New,Recurring,1049.27,15,51,0.12,Declining,Negative,0,FALSE,0.37,-0.06,1
9806,MediAid Clinics,Healthcare,IE,Small,New,Recurring,5485.81,45,34,0.57,Stable,Negative,1,TRUE,0.78,-0.65,1
9807,NanoCom Systems,IT Services,UK,Small,New,Project-based,3761.68,15,32,0.47,Stable,Negative,1,TRUE,0.46,-0.17,1
9808,TransWorld Freight,Manufacturing,IE,Small,New,Recurring,2709.66,30,87,0.97,Stable,Negative,2,TRUE,0.82,-0.73,1
9809,Omega Manufacturing,IT Services,IN,Large,New,Recurring,9027.17,30,67,0.9,Improving,Positive,4,TRUE,0.82,-0.34,1
9810,GreenWorks Ltd,Finance,IN,Large,Returning,Recurring,800.09,30,25,0.22,Stable,Positive,2,TRUE,0.74,-0.82,0
9811,BlueWave Analytics,Finance,UK,Small,New,One-time,2391.79,45,19,0.42,Improving,Negative,2,FALSE,0.86,-0.78,0
9812,TradeLink Exports,Construction,UK,Large,New,Recurring,2604.83,60,52,0.98,Stable,Negative,0,FALSE,0.41,0.67,1
9813,Omega Manufacturing,Education,UK,Large,Returning,Project-based,360.46,30,51,0.8,Declining,Negative,4,FALSE,0.33,-0.11,1
9814,AlphaWare Systems,Retail,PK,Medium,New,Recurring,5994.71,30,36,0,Improving,Negative,5,FALSE,0.43,-0.21,1
9815,UrbanMove Transport,Healthcare,UK,Small,New,Recurring,8406.14,15,62,0.8,Stable,Negative,0,FALSE,0.33,-0.61,1
9816,AutoMotion,Healthcare,UK,Large,Returning,Recurring,6651.06,60,64,0.86,Improving,Negative,4,TRUE,0.47,0.7,1
9817,PowerGrid Utilities,Finance,IE,Medium,Returning,Project-based,7097.73,15,24,0.35,Stable,Positive,0,FALSE,0.58,0.14,0
9818,EduPro Learning,Healthcare,DE,Small,Returning,Recurring,5334.04,15,32,0.96,Declining,Positive,3,TRUE,0.76,-0.2,1
9819,GreenWay Manufacturing,Manufacturing,PK,Medium,Returning,One-time,7215.01,15,23,0.54,Improving,Positive,5,TRUE,0.79,-0.71,0
9820,AutoParts Depot,Healthcare,DE,Medium,Returning,Recurring,4048.78,15,23,0.18,Stable,Positive,2,TRUE,0.36,-0.55,0
9821,NextLevel Consulting,IT Services,FR,Medium,New,Recurring,1175.78,45,49,0.51,Improving,Negative,0,TRUE,0.78,-0.52,1
9822,AeroLink Technologies,Education,FR,Large,Returning,Recurring,6038.42,45,1,0.07,Declining,Positive,1,FALSE,0.31,0.95,0
9823,SmartBuy Retailers,Healthcare,IN,Small,Returning,One-time,6382.59,15,52,0.5,Improving,Negative,1,TRUE,0.83,0.43,1
9824,MediAid Clinics,IT Services,FR,Large,Returning,Project-based,9552.9,60,31,0.27,Stable,Positive,1,FALSE,0.87,-0.2,1
9825,AgriGrow Foods,IT Services,PK,Large,Returning,Recurring,757.61,45,64,0.68,Improving,Negative,3,TRUE,0.33,0.3,1
9826,BrightStar Retail,Finance,IE,Medium,Returning,One-time,9933.46,15,50,0.52,Declining,Positive,0,TRUE,0.43,-0.8,1
9827,Omega Manufacturing,Healthcare,UK,Small,New,Recurring,8346.59,60,31,0.9,Stable,Positive,3,TRUE,0.83,-0.41,1
9828,FreshLeaf Organics,Finance,US,Medium,Returning,One-time,4135.28,45,17,0.82,Stable,Positive,2,FALSE,0.78,0.73,0
9829,EduPrime,Finance,DE,Small,New,One-time,5085.59,45,57,0.94,Improving,Negative,1,FALSE,0.78,-0.21,1
9830,DataBridge Analytics,Education,US,Small,Returning,One-time,8060.75,60,46,0.69,Declining,Positive,5,FALSE,0.45,0.33,1
9831,FreshMart Foods,Healthcare,UK,Medium,New,Project-based,7730.92,15,34,0.8,Declining,Positive,3,FALSE,0.69,-0.28,1
9832,PeakWorks Engineering,Healthcare,PK,Large,New,One-time,7929.5,15,39,0.4,Declining,Positive,0,TRUE,0.76,0.56,1
9833,MetroLine Construction,Manufacturing,IN,Medium,New,Project-based,931.04,30,36,0.27,Improving,Positive,5,TRUE,0.82,0.22,1
9834,SkyLogistics,Healthcare,IE,Large,New,Recurring,1551.57,45,22,0.38,Stable,Positive,3,TRUE,0.46,0.53,0
9835,CloudLink,Education,PK,Medium,New,Project-based,7217.17,60,59,0.85,Declining,Negative,4,TRUE,0.43,-0.83,1
9836,FlowNet Systems,Construction,UK,Small,New,Recurring,7845.31,15,67,0.86,Improving,Positive,4,TRUE,0.56,0.75,1
9837,PrimeEdge Investments,IT Services,PK,Small,New,Recurring,5688.48,30,30,0.75,Stable,Positive,5,FALSE,0.74,0.77,0
9838,HealthPlus Pharma,Education,IE,Small,Returning,One-time,8343.32,60,30,0.65,Declining,Positive,1,FALSE,0.67,-0.35,0
9839,SkyLogistics,Education,US,Medium,Returning,One-time,4223.88,15,34,0.78,Stable,Negative,3,TRUE,0.31,0.13,1
9840,CloudNova,Manufacturing,US,Medium,Returning,Project-based,8723.36,60,32,0.74,Stable,Negative,1,FALSE,0.63,-0.52,1
9841,AutoZone Motors,IT Services,US,Medium,Returning,One-time,9627.42,15,12,0.14,Declining,Positive,4,TRUE,0.82,-0.02,0
9842,AutoParts Depot,Manufacturing,IE,Medium,Returning,Project-based,1958.59,60,40,0.95,Stable,Positive,3,FALSE,0.33,0.92,1
9843,SkyWare Systems,Manufacturing,IN,Medium,New,One-time,6003.19,60,33,0.68,Improving,Negative,0,TRUE,0.88,-0.99,1
9844,TechNova Ltd,Healthcare,DE,Small,New,One-time,3178.43,30,41,0.65,Stable,Negative,3,TRUE,0.72,-0.96,1
9845,AutoZone Motors,Construction,FR,Medium,Returning,Project-based,378.13,60,35,0.09,Improving,Negative,2,TRUE,0.55,-0.89,1
9846,ClearTech Digital,Construction,IE,Small,Returning,Project-based,550.71,15,68,0.93,Improving,Negative,2,TRUE,0.35,0.14,1
9847,BioLab Research,Healthcare,PK,Medium,Returning,Project-based,5838.25,15,1,0.03,Stable,Positive,0,TRUE,0.61,0.6,0
9848,MegaLogistics,Healthcare,IN,Medium,New,One-time,6881.9,30,46,0.2,Declining,Negative,2,FALSE,0.68,0.88,1
9849,AutoMotion,IT Services,UK,Small,New,Recurring,7826.43,60,32,0.55,Stable,Positive,0,FALSE,0.36,0,1
9850,MediServe Diagnostics,Education,UK,Medium,Returning,Recurring,781.89,60,56,0.73,Declining,Positive,2,TRUE,0.34,0.44,1
9851,QuickNet Communications,Education,PK,Small,New,One-time,5750.07,15,29,0.39,Declining,Positive,5,FALSE,0.84,0.16,0
9852,EcoWare Packaging,IT Services,UK,Large,Returning,Project-based,5026.22,45,11,0.14,Improving,Positive,5,FALSE,0.61,-0.05,0
9853,HealthPlus Pharma,Finance,US,Medium,Returning,Project-based,759.26,30,48,0.13,Declining,Positive,3,TRUE,0.9,-0.47,1
9854,SmartBuy Retailers,Healthcare,DE,Large,New,Recurring,1186.25,45,38,0.37,Declining,Negative,4,FALSE,0.58,0.48,1
9855,MobiLink,Finance,UK,Medium,Returning,Project-based,2480.96,30,65,0.95,Improving,Negative,2,TRUE,0.77,0.66,1
9856,RetailVerse,IT Services,DE,Small,New,One-time,3994.65,15,2,0.01,Improving,Positive,5,FALSE,0.89,0.26,0
9857,AlphaEdge Investments,Retail,US,Medium,New,Project-based,378.06,30,25,0.42,Improving,Negative,5,FALSE,0.84,0.94,0
9858,UrbanGrid Builders,Healthcare,FR,Medium,Returning,Recurring,8353.12,45,50,0.92,Stable,Negative,1,TRUE,0.49,0.48,1
9859,GreenWorks Ltd,Construction,DE,Large,New,One-time,9726.43,45,39,0.43,Improving,Negative,3,FALSE,0.38,-0.7,1
9860,ClearTech Digital,IT Services,IN,Medium,New,Recurring,1417.01,45,42,0.89,Improving,Positive,3,FALSE,0.64,-0.51,1
9861,AgriGrow Foods,Manufacturing,IN,Large,New,Recurring,2259.78,15,18,0.48,Improving,Positive,2,FALSE,0.63,-0.09,0
9862,CloudNova,Construction,DE,Small,New,One-time,8396.03,15,35,0.48,Declining,Negative,2,FALSE,0.46,-0.37,1
9863,SkyWare Systems,Healthcare,DE,Small,New,One-time,6331.83,45,56,0.71,Declining,Negative,0,FALSE,0.5,-0.47,1
9864,MediServe Diagnostics,Retail,DE,Large,Returning,Project-based,7279.4,15,43,0.12,Declining,Negative,4,TRUE,0.76,0.14,1
9865,PayPro Financials,Manufacturing,UK,Small,Returning,Recurring,5472.32,15,7,0.72,Stable,Positive,1,FALSE,0.4,0.25,0
9866,EduPro Learning,Finance,IN,Medium,New,Recurring,7349.42,30,31,0.7,Stable,Positive,0,TRUE,0.38,-0.94,1
9867,SmartBuy Retailers,IT Services,US,Medium,Returning,Project-based,765.11,60,43,0.45,Stable,Positive,4,TRUE,0.65,0.01,1
9868,BluePeak Insurance,Education,US,Large,Returning,Project-based,3021.73,45,38,0.43,Declining,Positive,1,TRUE,0.7,-0.71,1
9869,EcoEnergy Solutions,Manufacturing,UK,Medium,Returning,Recurring,7427.49,30,62,0.78,Stable,Positive,0,TRUE,0.39,-0.37,1
9870,BrightStar Retail,Construction,FR,Small,Returning,Project-based,9022.48,60,7,0.06,Improving,Positive,4,FALSE,0.84,0.52,0
9871,EcoPlus Packaging,Education,IE,Medium,Returning,One-time,4672.68,30,18,0.17,Declining,Positive,1,FALSE,0.44,-0.83,0
9872,SmartBuy Retailers,IT Services,FR,Medium,New,Project-based,6163.19,45,31,0.03,Declining,Negative,1,FALSE,0.44,0.86,1
9873,EasyLife Services,Education,US,Small,Returning,Recurring,8808.83,15,35,0.9,Declining,Positive,1,FALSE,0.57,0.7,1
9874,CloudLink,Manufacturing,IN,Small,New,Recurring,9127.23,15,42,0.78,Stable,Positive,1,FALSE,0.7,0.22,1
9875,BrightLine Transport,Education,UK,Small,New,Project-based,8394.03,15,43,0.69,Improving,Negative,0,FALSE,0.34,-0.23,1
9876,SafeGuard Security,IT Services,DE,Large,Returning,One-time,9554.82,30,15,0.34,Improving,Negative,5,FALSE,0.86,0.17,0
9877,BrightStar Retail,Healthcare,IN,Large,Returning,Project-based,2542.04,30,30,0.3,Improving,Positive,4,FALSE,0.87,0.96,0
9878,QuickServe Delivery,Construction,FR,Medium,Returning,One-time,9019.56,45,24,0.32,Stable,Negative,4,FALSE,0.46,-0.18,0
9879,PayPro Financials,Healthcare,FR,Large,Returning,Project-based,8061.8,45,6,0.07,Improving,Positive,1,TRUE,0.31,0.95,0
9880,CreditEase Bank,Education,US,Medium,Returning,One-time,5146.52,30,18,0.17,Stable,Positive,2,FALSE,0.56,-0.09,0
9881,IronClad Metals,Manufacturing,PK,Medium,Returning,Project-based,8763.55,45,44,0.43,Stable,Positive,3,TRUE,0.81,0.74,1
9882,QuickServe Delivery,Retail,US,Medium,New,Recurring,1202.17,45,47,0.45,Declining,Negative,5,TRUE,0.55,-0.12,1
9883,UrbanStyle Retail,IT Services,US,Large,Returning,Recurring,9708.84,15,46,0.95,Improving,Negative,4,FALSE,0.45,0.56,1
9884,BrightEdge AI,IT Services,PK,Small,New,Recurring,3537.88,45,24,0.27,Improving,Negative,1,TRUE,0.6,0.47,0
9885,Meditech Labs,IT Services,US,Medium,Returning,Project-based,6889.74,60,0,0.04,Stable,Positive,3,FALSE,0.84,0.88,0
9886,CloudNova,Construction,FR,Medium,New,Recurring,7038.58,30,12,0.22,Improving,Positive,4,FALSE,0.85,0.73,0
9887,Oceanic Shipping,Healthcare,IN,Medium,New,Recurring,9146.73,30,35,0.15,Improving,Negative,0,TRUE,0.34,-0.83,1
9888,PowerGrid Utilities,IT Services,DE,Small,New,Project-based,1178.61,60,29,0.01,Improving,Positive,1,FALSE,0.48,-0.6,0
9889,SkyLogistics,Manufacturing,UK,Medium,New,Recurring,6064.15,30,26,0.38,Declining,Positive,1,TRUE,0.34,0.89,0
9890,TechNova Ltd,IT Services,US,Large,Returning,Recurring,5143.25,15,58,0.85,Improving,Positive,4,FALSE,0.43,0.58,1
9891,BioPure Chemicals,Education,US,Medium,Returning,Project-based,9343.91,15,0,0.08,Improving,Positive,1,FALSE,0.61,0.11,0
9892,PeakWorks Engineering,Finance,IE,Medium,Returning,Recurring,2147.91,60,67,0.87,Stable,Negative,4,FALSE,0.85,0.64,1
9893,MegaLogistics,Retail,IE,Small,Returning,Project-based,1712.26,30,40,0.38,Improving,Positive,2,TRUE,0.53,-0.36,1
9894,FinEdge Corp,Retail,IE,Medium,Returning,Project-based,6520.65,15,30,0.29,Stable,Negative,1,FALSE,0.31,0.26,0
9895,SkyLogistics,Education,US,Large,New,Recurring,52.86,15,36,0.04,Stable,Negative,4,TRUE,0.42,-0.61,1
9896,SafeGuard Security,IT Services,IN,Medium,Returning,Project-based,9117.92,45,38,0.44,Declining,Positive,0,FALSE,0.35,0.36,1
9897,EuroTrade Exporters,Manufacturing,US,Small,New,Recurring,4047.07,60,49,0.92,Improving,Negative,4,TRUE,0.6,0.64,1
9898,CloudLink,Education,IN,Large,Returning,Recurring,5164.01,60,19,0.12,Stable,Positive,3,FALSE,0.34,-0.25,0
9899,PixelWorks Media,Education,US,Small,Returning,One-time,4057.73,30,46,0.93,Stable,Positive,5,TRUE,0.65,1,1
9900,SmartBank,Manufacturing,DE,Small,New,Project-based,4428.35,30,43,0.19,Stable,Negative,1,FALSE,0.79,0.6,1
9901,SmartBank,Education,UK,Medium,Returning,One-time,4135.95,60,13,0.57,Improving,Positive,5,FALSE,0.88,-0.66,0
9902,MetroLine Construction,Finance,UK,Small,Returning,Project-based,400.95,45,17,0,Improving,Negative,5,FALSE,0.74,-0.51,0
9903,SkyVision Telecom,Retail,FR,Large,Returning,One-time,2481.67,15,37,0.8,Improving,Positive,5,TRUE,0.56,-0.66,1
9904,AgroFresh Farms,Construction,IN,Large,Returning,Project-based,2990.46,30,23,0.3,Stable,Positive,2,FALSE,0.32,-0.92,0
9905,BrightEdge AI,Education,DE,Large,New,Recurring,1174.65,30,84,0.89,Declining,Negative,3,TRUE,0.74,-0.56,1
9906,TechLine Systems,Finance,IN,Small,Returning,One-time,3924.48,30,13,0.27,Declining,Positive,5,FALSE,0.79,0.12,0
9907,AgroFresh Farms,Healthcare,IE,Small,New,Project-based,6575.34,60,50,0.42,Declining,Negative,3,TRUE,0.6,-0.15,1
9908,EcoPlus Packaging,Retail,UK,Small,Returning,One-time,9489.65,60,16,0.84,Improving,Positive,3,FALSE,0.62,0.99,0
9909,SafeGuard Security,Finance,US,Large,New,Recurring,5683.08,45,41,0.9,Declining,Positive,3,TRUE,0.8,-0.09,1
9910,AgriGrow Foods,Healthcare,DE,Large,New,Recurring,4092.26,45,32,0.06,Declining,Positive,5,FALSE,0.67,-0.94,1
9911,MetroLine Construction,Retail,US,Medium,New,One-time,4235.81,30,13,0.66,Stable,Positive,2,FALSE,0.87,0.81,0
9912,StreamTech,Retail,US,Large,Returning,Recurring,7869.79,30,22,0.05,Stable,Positive,0,TRUE,0.42,-0.03,0
9913,EcoEnergy Solutions,IT Services,PK,Medium,New,Recurring,4761.59,30,38,0.55,Stable,Negative,3,FALSE,0.41,0.24,1
9914,PayPro Financials,Retail,FR,Large,New,Recurring,5192.85,15,27,0.64,Stable,Positive,2,FALSE,0.54,0.17,0
9915,GreenWorks Ltd,Construction,IE,Medium,New,One-time,9715.51,30,35,0.15,Improving,Positive,3,TRUE,0.51,0.52,1
9916,MediCore Systems,Retail,PK,Large,Returning,Recurring,4081.02,30,31,0.12,Improving,Positive,0,TRUE,0.34,-0.36,1
9917,SteelForge Manufacturing,Healthcare,DE,Medium,Returning,Project-based,7322.63,45,48,0.66,Stable,Negative,2,FALSE,0.89,-0.6,1
9918,CloudWorks Ltd,Education,FR,Large,Returning,Recurring,8993.31,60,28,0.32,Declining,Negative,4,FALSE,0.44,-0.5,0
9919,Omega Manufacturing,Finance,DE,Medium,Returning,One-time,5237.51,30,27,0.66,Improving,Positive,1,TRUE,0.48,-0.44,0
9920,MediServe Diagnostics,Manufacturing,IE,Large,Returning,One-time,2050.23,45,25,0.07,Declining,Negative,5,TRUE,0.33,-0.33,0
9921,NextLevel Consulting,Education,FR,Large,Returning,Project-based,9560.97,45,41,0.13,Improving,Positive,4,FALSE,0.32,-0.35,1
9922,OmniCare Health,Retail,UK,Medium,Returning,Recurring,5768.1,15,63,0.83,Declining,Positive,4,TRUE,0.9,-0.31,1
9923,NovaCom IT,Healthcare,DE,Large,New,Project-based,3288.33,15,8,0.03,Improving,Positive,3,FALSE,0.38,0.21,0
9924,TradeLink Exports,Construction,DE,Small,Returning,Project-based,984.45,45,42,0.19,Declining,Negative,1,FALSE,0.66,0.32,1
9925,NovaFoods,Manufacturing,UK,Large,New,One-time,6067.7,60,17,0.2,Improving,Positive,3,TRUE,0.88,0.33,0
9926,BuildWell Inc,Construction,IE,Small,New,Recurring,5493.43,15,44,0.85,Stable,Positive,0,FALSE,0.31,0.28,1
9927,RetailVerse,Education,DE,Small,Returning,One-time,8627.39,45,23,0.11,Improving,Negative,4,FALSE,0.75,-0.84,0
9928,BrightLine Transport,Manufacturing,US,Medium,Returning,One-time,4232.16,60,48,0.31,Stable,Positive,1,FALSE,0.8,-0.93,1
